,주소,상세주소,지역코드,대분류,중분류,소분류,콘텐츠ID,콘텐츠타입ID,등록일,행사 종료,행사 시작,firstimage,firstimage2,mapx,mapy,mlevel,수정일,조회수,시군구코드,전화번호,제목
394,온라인개최,,1,A02,A0207,A02070200,1066064,15,20100729111821,20210905,20210905,http://tong.visitkorea.or.kr/cms/resource/40/2721140_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2721140_image2_1.jpg,127.0591874466,37.5117592813,6,20210811093054,22898,1,02-702-7775,한일축제한마당 in Seoul
395,경상남도 함안군 가야읍 함안대로 755,,36,A02,A0207,A02070200,2714144,15,20210420103615,20210502,20210423,http://tong.visitkorea.or.kr/cms/resource/42/2714142_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/42/2714142_image2_1.png,128.3987956928,35.2940508357,6,20210420103615,0,19,031-792-6687,함안수박 온라인축제
396,경남 함양군 교산리 1047-1 / 경남 함양군 병곡면 광평리 663,,36,A02,A0208,A02081300,2653035,15,20200417162830,20211010,20210910,http://tong.visitkorea.or.kr/cms/resource/60/2704460_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2704460_image2_1.jpg,127.7212158272,35.5240350245,,20210122132154,0,20,055-964-3382,함양산삼항노화엑스포 2021
397,온라인개최,(산이면),38,A02,A0207,A02070200,1562724,15,20120306164144,20210314,20210313,http://tong.visitkorea.or.kr/cms/resource/18/494318_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/494318_image3_1.jpg,126.4633855169,34.6245261535,6,20210315095924,50364,23,061-530-5158,해남 땅끝매화축제
398,부산광역시 해운대구 중동1411-23,(중동),6,A02,A0207,A02070200,566822,15,20080529154448,20210509,20210505,http://tong.visitkorea.or.kr/cms/resource/05/2714205_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/05/2714205_image2_1.png,129.1623632643,35.1595632252,6,20210421111543,198403,16,051-749-4061~3,해운대 모래작품 전시회
399,부산광역시 해운대구 해운대해변로 280,(중동),6,A02,A0207,A02070200,912229,15,20100104153420,20210620,20210611,http://tong.visitkorea.or.kr/cms/resource/14/2570414_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2570414_image2_1.jpg,129.1626049105,35.1595354549,6,20210518161147,37426,16,051-731-1509,해운대 북극곰 축제
400,"부산광역시 해운대구 해운대해수욕장, 구남로 일원",,6,A02,A0207,A02070200,2048902,15,20151211132001,20210328,20210215,http://tong.visitkorea.or.kr/cms/resource/31/2706031_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2706031_image2_1.jpg,129.1610994719,35.1600603681,6,20210517161359,72443,16,051-749-4061~3,해운대 빛축제 2021
401,경기도 포천시 신북면 청신로947번길 35,(신북면),31,A02,A0207,A02070200,1917398,15,20140502132319,20210831,20210703,http://tong.visitkorea.or.kr/cms/resource/82/2659982_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2659982_image2_1.jpg,127.1316789055,37.9659160606,6,20210601174337,17444,29,031-535-6494,허브아일랜드 라벤더축제
402,경기도 포천시 신북면 청신로947번길 35,,31,A02,A0207,A02070200,1754946,15,20121120154254,20211231,20210101,http://tong.visitkorea.or.kr/cms/resource/77/2569277_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2569277_image2_1.jpg,127.1316789055,37.9659160606,6,20210106161955,421728,29,031-535-6494,허브아일랜드 불빛동화축제 2021
403,전라북도 전주시 완산구 동문길 115-2,(경원동1가),37,A02,A0208,A02081300,2723394,15,20210624180342,20210904,20210703,http://tong.visitkorea.or.kr/cms/resource/92/2723392_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/92/2723392_image2_1.JPG,127.1478144896,35.8177277863,6,20210625143555,0,12,063-232-1902,"호남제일성, 전라감영 역사의 울림"
404,광주광역시 서구 상무누리로 30,,5,A02,A0208,A02080500,2547617,15,20180515093417,20211024,20211021,http://tong.visitkorea.or.kr/cms/resource/19/2718819_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2718819_image2_1.jpg,126.8405588979,35.1467180358,6,20210528095727,596,5,0662-611-3501~3,홈라이프스타일쇼
405,서울특별시 강남구 영동대로 513,,1,A02,A0208,A02080500,2656669,15,20200519134845,20211009,20211007,http://tong.visitkorea.or.kr/cms/resource/70/2724470_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2724470_image2_1.jpg,127.0594429796,37.5117148467,6,20210706172205,0,1,02-881-5151,홈케어·재활·복지 전시회
406,충청남도 태안군 남면 연꽃길 70,,34,A02,A0207,A02070200,2593093,15,20190322145450,20210530,20210416,http://tong.visitkorea.or.kr/cms/resource/00/2593100_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2593100_image2_1.jpg,126.2973902397,36.6865664156,6,20210506094627,30,14,041-675-0656,홍가시나무 천국 페스티벌
407,온라인개최,(서부면),34,A02,A0207,A02070200,409187,15,20080121160837,20210331,20210123,http://tong.visitkorea.or.kr/cms/resource/28/2705128_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2705128_image2_1.jpg,126.4703451469,36.5394807577,6,20210517161617,89389,15,041-634-0104,홍성 남당항 새조개 온라인축제 2021
408,충청남도 홍성군 홍성읍 아문길 27,,34,A02,A0207,A02070200,769305,15,20090722165654,20210516,20210514,http://tong.visitkorea.or.kr/cms/resource/72/2647072_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/72/2647072_image2_1.JPG,126.6607707762,36.6013102581,6,20210125111145,15599,15,041-630-1227~8,홍성 역사인물축제 2021
409,강원도 홍천군 서면 어유포리 317-4,,32,A02,A0207,A02070200,2597638,15,20190417174010,20210509,20210416,,,127.6959601437,37.7028931641,6,20210422154951,24,16,033-439-5853,홍천산나물축제
410,강원도 홍천군 홍천읍 설악로 1265,,32,A02,A0207,A02070200,140833,15,20050713000000,20210801,20210723,http://tong.visitkorea.or.kr/cms/resource/46/2723646_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2723646_image2_1.jpg,127.8484556568,37.6682389118,6,20210726133129,50703,16,033-439-5853,홍천찰옥수수축제
411,경기도 수원시 팔달구 정조로 825,(남창동),31,A02,A0208,A02081300,2713669,15,20210413165745,20210522,20210501,http://tong.visitkorea.or.kr/cms/resource/64/2713664_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2713664_image2_1.jpg,127.0144035414,37.2819295766,6,20210413165745,0,13,031-290-3574,화성행궁 생생문화재 <달달한 행궁로망스>
412,경기도 수원시 팔달구 정조로 825,,31,A02,A0208,A02081300,2657619,15,20200527161328,20211031,20210501,http://tong.visitkorea.or.kr/cms/resource/16/2657616_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2657616_image2_1.jpg,127.0144035414,37.2819295766,6,20210622111842,0,13,031-290-3600,화성행궁 야간개장
413,전라북도 정읍시 덕천면 하학리 산3-5,,37,A02,A0207,A02070200,1266490,15,20110428135912,20210508,20210508,http://tong.visitkorea.or.kr/cms/resource/38/2712638_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2712638_image2_1.jpg,126.8270977887,35.6336515335,6,20210520155842,20850,13,063-538-1894,황토현동학농민혁명기념제
414,제주특별자치도 서귀포시 남원읍 신례동로 256,,39,A02,A0207,A02070200,2565883,15,20181113114223,20210131,20201113,http://tong.visitkorea.or.kr/cms/resource/20/2681220_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2681220_image2_1.jpg,126.6344317363,33.3085171454,6,20201111173356,171,3,064-732-2114,휴애리 동백축제 2020
415,제주특별자치도 서귀포시 남원읍 신례동로 256,,39,A02,A0207,A02070200,482133,15,20080222142115,20210228,20210219,http://tong.visitkorea.or.kr/cms/resource/94/2706194_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2706194_image2_1.jpg,126.6344317363,33.3085171454,6,20210315171258,53121,3,064-732-2114,휴애리 매화축제
416,제주특별자치도 서귀포시 남원읍 신례동로 256,,39,A02,A0207,A02070200,2495916,15,20170613095021,20210912,20210401,http://tong.visitkorea.or.kr/cms/resource/21/2723621_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2723621_image2_1.jpg,126.6344317363,33.3085171454,6,20210628113547,28174,3,064-732-2114,휴애리유럽수국축제
417,강원도 춘천시 남산면 남이섬길 1,,32,A02,A0207,A02070200,2620019,15,20190919162832,20230331,20210501,http://tong.visitkorea.or.kr/cms/resource/82/2726982_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2726982_image2_1.jpg,127.5262424616,37.7901326639,6,20210729101133,0,13,031-580-8193,'나미콩쿠르' 수상작 展
418,강원도 춘천시 남산면 남이섬길 1,,32,A02,A0207,A02070200,2489041,15,20170406165739,20210516,20210501,http://tong.visitkorea.or.kr/cms/resource/35/2714635_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/35/2714635_image2_1.png,127.5261035858,37.7901159965,6,20210430134724,9157,13,"031-580-8193, 8015",2021남이섬 세계책나라축제
419,강원도 양구군 양구읍 박수근로 366-33,(양구읍),32,A02,A0207,A02070200,727285,15,20090423150506,20210508,20210505,http://tong.visitkorea.or.kr/cms/resource/39/2715339_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2715339_image2_1.jpg,127.9824470365,38.1061821797,6,20210504153924,42739,6,033-480-2229,2021 양구 곰취축제
420,충청남도 예산군 대흥면 의좋은형제길 3,,34,A02,A0207,A02070200,1087020,15,20100906153449,20211107,20211106,http://tong.visitkorea.or.kr/cms/resource/54/2726654_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2726654_image2_1.jpg,126.7922087858,36.6065758233,6,20210806085319,24008,11,010-3977-4317,2021 의좋은 형제 축제
421,전라북도 김제시 진봉면 진봉1길 15-3,,37,A02,A0207,A02070200,1262071,15,20110421153734,20210509,20210505,http://tong.visitkorea.or.kr/cms/resource/57/2714857_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2714857_image2_1.jpg,126.7661390981,35.8592081580,6,20210430110613,9789,3,진봉면사무소 063-540-4781,2021 지평선 추억의 보리밭축제
422,경기도 수원시 팔달구 효원로307번길 20,(인계동),31,A02,A0207,A02070200,2672227,15,20200914171251,20210529,20210522,http://tong.visitkorea.or.kr/cms/resource/48/2717348_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2717348_image2_1.jpg,127.0372659151,37.2619323007,6,20210517093517,0,13,onhongbo@gmail.com,2021 Let's DMZ - DMZ콘서트
423,부산광역시 부산진구 중앙대로 818,(전포동),6,A02,A0207,A02070200,1553601,15,20120216131106,20210516,20210501,http://tong.visitkorea.or.kr/cms/resource/90/2596090_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2596090_image2_1.jpg,,,,20210412091054,94375,7,051-867-0501,2565부산연등축제
424,온라인개최,,1,A02,A0207,A02070200,1800991,15,20130326093418,20210419,20210410,http://tong.visitkorea.or.kr/cms/resource/34/2709934_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/34/2709934_image2_1.png,127.0090436907,37.6483786128,6,20210316160101,27968,3,02-901-6206,4·19혁명국민문화제
425,제주특별자치도 제주시 애월읍 천덕로 880-24,,39,A02,A0208,A02081300,2708321,15,20210308140716,20211107,20210301,http://tong.visitkorea.or.kr/cms/resource/17/2708317_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2708317_image2_1.jpg,126.3665198188,33.3900649983,6,20210329163942,0,4,064-1899-9810,9.81파크; X리그 2021 정규시즌
426,경기도 고양시 일산동구 중앙로 1036,(백석동),31,A02,A0207,A02070200,1333703,15,20110718154148,20210916,20210909,,,126.7896749719,37.6432308377,6,20210413173045,18833,2,1899-8318,DMZ국제다큐멘터리영화제
427,서울특별시 종로구 인사동길 49,(관훈동),1,A02,A0208,A02080500,2704669,15,20210126174350,20210630,20201218,http://tong.visitkorea.or.kr/cms/resource/67/2704667_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/67/2704667_image2_1.JPG,126.9835703327,37.5745200760,6,20210126174350,0,23,02-3444-2208,Delight Seoul 2021
428,부산광역시 해운대구 APEC로 55,(우동),6,A02,A0208,A02080600,2704473,15,20210122153749,20210718,20210716,http://tong.visitkorea.or.kr/cms/resource/70/2704470_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2704470_image2_1.jpg,129.1363402640,35.1691366711,6,20210202095316,0,16,02-761-2512,K-일러스트레이션페어 부산 2021
429,서울특별시 강남구 영동대로 513,(삼성동),1,A02,A0208,A02081300,2665889,15,20200729182052,20210411,20210408,http://tong.visitkorea.or.kr/cms/resource/84/2682184_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2682184_image2_1.jpg,127.0594429796,37.5117148467,6,20201208170104,0,1,02-761-2512,K-일러스트레이션페어 서울 2021
430,부산광역시 해운대구 APEC로 55,,6,A02,A0208,A02080600,2523149,15,20171215110652,20210718,20210716,http://tong.visitkorea.or.kr/cms/resource/69/2703169_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2703169_image2_1.jpg,129.1359569660,35.1690700054,6,20210108104824,780,16,02-761-2512,K-핸드메이드페어 부산 2021
431,서울특별시 강남구 영동대로 513,(삼성동),1,A02,A0208,A02081300,2381938,15,20160502172604,20211212,20211209,http://tong.visitkorea.or.kr/cms/resource/92/2703992_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2703992_image2_1.jpg,127.0591318945,37.5118092746,6,20210122141544,6449,1,02-761-2512,K-핸드메이드페어 2021
432,서울특별시 금천구 서부샛길 606,(가산동),1,A02,A0207,A02070200,2726029,15,20210715142058,20211107,20211105,http://tong.visitkorea.or.kr/cms/resource/23/2726023_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2726023_image2_1.jpg,126.8770549248,37.4800458136,6,20210716135009,0,8,02)802-7666/7669,KOREA 월드푸드챔피언십
433,서울특별시 용산구 한강대로 255,(갈월동),1,A02,A0207,A02070200,630793,15,20081001141133,20211031,20211029,http://tong.visitkorea.or.kr/cms/resource/75/2719675_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/75/2719675_image2_1.png,126.9726361655,37.5410515470,6,20210603170640,14287,24,02-795-8000(내선2번),KYMF 대한민국청소년미디어대전
434,경기도 파주시 문산읍 임진각로 164,,31,A02,A0207,A02070200,2673150,15,20200918100218,20211031,20210520,http://tong.visitkorea.or.kr/cms/resource/24/2718824_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2718824_image2_1.jpg,126.7417751478,37.8897734643,6,20210528102921,0,27,letsdmzpaf@gmail.com,Let's DMZ 평화예술제
435,서울특별시 종로구 대학로10길 15-15 해안빌딩 602호,,1,A02,A0207,A02070200,1030365,15,20100525110323,20210613,20210525,http://tong.visitkorea.or.kr/cms/resource/01/2714801_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2714801_image2_1.jpg,127.0028600144,37.5825333800,6,20210429114048,23662,23,02-763-5351,MODAFE 2021 (제40회 국제현대무용제)
436,서울특별시 강남구 영동대로 513,(삼성동),1,A02,A0208,A02080600,2608900,15,20190702152528,20210629,20210628,http://tong.visitkorea.or.kr/cms/resource/50/2714750_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2714750_image2_1.jpg,127.0594429796,37.5117148467,6,20210428100948,0,1,070-4640-5994,"NextRise 2021, Seoul"
437,경기도 안성시 공도읍 대신두길 28,,31,A02,A0207,A02070200,1989372,15,20150224181207,20210718,20210618,http://tong.visitkorea.or.kr/cms/resource/45/2724445_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2724445_image2_1.jpg,127.1944119888,36.9920801848,6,20210706153525,32012,16,031-8053-7979,SUMMER FLOWER
438,온라인개최,,37,A02,A0207,A02070200,574285,15,20080613144803,20211003,20210929,http://tong.visitkorea.or.kr/cms/resource/15/2689815_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/15/2689815_image2_1.png,126.8529146250,35.7539938456,6,20210427165019,163799,3,063-540-3035~3038,[명예대표축제]김제 지평선축제
439,전라북도 무주군 무주읍 한풍루로 326-17,(설천면),37,A02,A0207,A02070200,506523,15,20080307093206,20200905,20210828,http://tong.visitkorea.or.kr/cms/resource/55/2731555_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2731555_image2_1.jpg,127.7588883191,36.0122914188,6,20210806135004,209645,5,063-324-2440,[명예문화관광축제]무주반딧불축제
440,충청남도 금산군 금산읍 인삼광장로 30,,34,A02,A0207,A02070200,506465,15,20080307083822,20211010,20211001,http://tong.visitkorea.or.kr/cms/resource/10/2689810_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/10/2689810_image2_1.png,127.5012171957,36.1002101508,6,20210112173912,133838,2,041-750-4147,[명예축제]금산 인삼축제 2021
441,부산광역시 수영구 광안해변로 219,(광안동),6,A02,A0207,A02070100,506545,15,20080307100212,20211017,20211015,http://tong.visitkorea.or.kr/cms/resource/34/2689834_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/34/2689834_image2_1.png,129.1173479525,35.1516077265,6,20210520140040,79847,12,051-610-4062,[문화관광축제]광안리어방축제
442,온라인개최,경북 봉화군 봉화읍 내성리 506,35,A02,A0207,A02070100,142064,15,20070706000000,20210815,20210724,http://tong.visitkorea.or.kr/cms/resource/34/2728234_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/34/2728234_image2_1.png,128.7378736170,36.8903231162,6,20210729152231,129864,8,054-674-3053,[문화관광축제]온라인 봉화은어축제
443,강원도 원주시 단구로 170,(명륜동),32,A02,A0207,A02070100,1402009,15,20111013101832,20210919,20210916,http://tong.visitkorea.or.kr/cms/resource/75/2688975_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/75/2688975_image2_1.png,127.9461148905,37.3364513586,6,20210715163559,78811,9,033-760-9802~4,[문화관광축제]원주 다이내믹댄싱카니발
444,대구광역시 중구 남성로 51-1,(동성로3가),4,A02,A0207,A02070100,506516,15,20080307092407,20211010,20211006,http://tong.visitkorea.or.kr/cms/resource/70/2689770_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/70/2689770_image2_1.png,128.5923963501,35.8673230099,6,20210503142851,46150,8,053-253-4729,[문화관광축제] 대구약령시한방문화축제
445,경기도 시흥시 시청로 20,(장현동),31,A02,A0207,A02070100,142197,15,20070813000000,20211031,20210428,http://tong.visitkorea.or.kr/cms/resource/61/2716961_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2716961_image2_1.jpg,126.8029477968,37.3802283072,6,20210513104908,50559,14,031-310-6749,[문화관광축제] 시흥갯골축제
446,광주광역시 남구 승촌보길 90,,5,A02,A0207,A02070200,2625314,15,20191015171345,20211010,20211007,http://tong.visitkorea.or.kr/cms/resource/10/2625310_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2625310_image2_1.jpg,126.7611512602,35.0660063695,6,20210222144337,0,2,062-362-7670,[문화관광축제] 영산강문화제 2021
447,온라인개최,(군서면),38,A02,A0207,A02070100,525445,15,20080325142400,20210416,20210401,http://tong.visitkorea.or.kr/cms/resource/82/2706382_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2706382_image2_1.jpg,126.6304148351,34.7566140519,6,20210323162315,58406,17,061-470-2347,[문화관광축제] 온라인 영암왕인문화축제
448,울산광역시 울주군 온양읍 외고산길 23,,7,A02,A0207,A02070100,506774,15,20080307142316,20211008,20211001,http://tong.visitkorea.or.kr/cms/resource/23/2689023_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/23/2689023_image2_1.png,129.2801648931,35.4322848446,6,20210727175853,50521,5,052-980-2232,[문화관광축제] 울산옹기축제
449,충청북도 음성군 음성읍 설성공원길 28,,33,A02,A0207,A02070100,141731,15,20070406000000,20211024,20211021,http://tong.visitkorea.or.kr/cms/resource/66/2689066_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/66/2689066_image2_1.png,127.6910022374,36.9327654263,6,20210517171558,89739,6,043-873-2241,[문화관광축제] 음성 품바축제
450,전라북도 임실군 성수면 도인2길 50,(성수면),37,A02,A0207,A02070100,2031318,15,20150930144141,20211010,20211007,http://tong.visitkorea.or.kr/cms/resource/41/2689741_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/41/2689741_image2_1.png,127.3012056927,35.6328486749,6,20210219111304,45379,10,063-643-3900,[문화관광축제] 임실N치즈축제 2021
451,제주 제주시 애월읍 봉성리 산59-8,,39,A02,A0207,A02070100,667418,15,20081215102853,20210314,20210308,http://tong.visitkorea.or.kr/cms/resource/27/2689727_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/27/2689727_image2_1.png,126.3581488312,33.3674368137,6,20210303160852,94236,4,064-728-2751~6,[문화관광축제] 제주들불축제
452,광주광역시 동구 서남로 1,,5,A02,A0207,A02070100,692682,15,20090213151350,20211017,20211013,http://tong.visitkorea.or.kr/cms/resource/49/2706549_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2706549_image2_1.jpg,126.9231294053,35.1454973445,6,20210218164140,107608,3,062-608-2421~4,[문화관광축제] 추억의 충장축제 2021
453,강원도 춘천시 전역,,32,A02,A0207,A02070100,506942,15,20080307172515,20211130,20210523,http://tong.visitkorea.or.kr/cms/resource/01/2707401_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2707401_image2_1.jpg,127.7178558012,37.8766011603,6,20210720152945,93802,13,033-242-0585,[문화관광축제] 춘천마임축제
454,충청남도 서천군 한산면 충절로 1089,,34,A02,A0207,A02070100,507480,15,20080310103345,20210613,20210611,http://tong.visitkorea.or.kr/cms/resource/91/2717891_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2717891_image2_1.jpg,126.7987054614,36.0799251950,6,20210526144236,55277,8,041-950-4256,[문화관광축제] 한산모시문화제
